0,1
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5892_output_03.png,"MARAVEDIS, AÑO DE MIL"
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5893_output_16.png,"lo qe. va referido en la forma qe. puedo, qe. no firmo"
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5869_output_36.png,"haya lugar, sobre lo qe oigo haria la protes-"
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5862_output_09.png,tra al dicho Dn. Clemente Lopez por quien entendido y
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5900_output_44.png,y vista dixo no la aceptava por no tener fondos del librador
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5873_output_12.png,pidio la presente original y requiera con ella a Dn.
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5894_output_28.png,"orden Doscientos Catorce doblones, cinco Reales y"
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5886_output_11.png,En la ciudad de Cadiz a veinte y un dias
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5886_output_36.png,Braumvberg StrieKeiven y Compañia= Paguese a la orden delos Sres. Hope y Compa.
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5869_output_12.png,Francisco de Pio= Cadiz.
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5896_output_02.png,Dn. Franco. Dumas
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5873_output_07.png,en cuenta. Paris veinte y nueve de octubre
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5886_output_10.png,y Compania
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5900_output_36.png,la presente original y requiera con ella a Dn. Diego Nogue con-
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5884_output_30.png,mil setecientos noventa y tres=Prousseou Buquenau y Compañia= Paquese
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5872_output_20.png,pte. en pap. ovssetlo
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5861_output_17.png,fe conosco en voz y nombre de Dn. Diego Duff como su
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5881_output_22.png,"su total cobro pareciendo si preciso fuese en juicio, haciendo todas las di-"
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5891_output_11.png,ny pr. qn. entendido dijo pr. si y su compa. no executava el pago del
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5878_output_14.png,noventa y tres. Ante mi el Essno. publico
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5893_output_09.png,"ria al libradr.: esto dio por su respuesta, y medte. la indi-"
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5888_output_13.png,"año de mil setecientos noventa,"
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5864_output_24.png,los y de lo contrario le proteste q. todos los daños
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5887_output_04.png,Boyd Ken y Compañia
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5869_output_35.png,"la de los Libradores, Endosantes y quien mas"
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5881_output_14.png,entos cinqta. y cinco pesos deaocho nD pta. vieja valor de la referida letra con mas veintey
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5877_output_02.png,protesta me lo pidio por testimonio e yo lo doy delo que dicho es enla
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5888_output_01.png,Veinte maravedis.
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5870_output_13.png,Protesto y contra el pago que se afirman
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5889_output_21.png,nada Letra vajo protesto por honor a la firma de
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5878_output_18.png,"Nombre de Dn Juan Luis Castena, y me"
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5873_output_25.png,"no firmo por que dijo no ven preciso, y a to-"
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5861_output_08.png,Contra
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5892_output_32.png,"vett la cantidad de noventa y una libra, diez y nueve che-"
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5880_output_28.png,quese ala orden del Sr. Dn. Diego Duff valor en cuenta Genova
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5881_output_33.png,Gonzalez
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5894_output_21.png,es el siguiente.
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5888_output_26.png,sueldo entendinan. A uso y medio pagaran ustedes
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5880_output_32.png,Hijo y Compañia mediante la indicacion que la misma Comprehen-
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5895_output_07.png,"necesario, y atodo fueron testigos Dn. Juan"
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5899_output_14.png,cionales Franceses transeuntes ; esto dieron por su
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5883_output_07.png,"testigos Dn Josef Pelaez, Dn. Juan Panale, y Dn."
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5878_output_17.png,"no y del comercio de esta Plaza, en voz y"
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5874_output_03.png,ma de los señores Boyd Ken y Compañia ul-
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5898_output_30.png,Aceptamos Cadiz y Febrero quinze de mil setecien-
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5894_output_19.png,cambio de qe. es portador escrita en Ydioma Ex-
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5866_output_05.png,TRES.
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5890_output_20.png,"pagado, sirvanse vmds pagar a los Señores Juan y"
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5871_output_08.png,"boluntad, ysobre su recibo p. no sen de presentes"
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5888_output_05.png,TRES.
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5884_output_43.png,ni menos tiene noticia del librador. esto dio por su respuesta
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5876_output_14.png,"ento de ella, y testigos parecio Dn. Juan Mon-"
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5890_output_14.png,traducida al castellano su tenor con los endosos que la misma
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5884_output_13.png,lengua extrangera que traducida al Castella-
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5890_output_31.png,den valor en cuenta. Wakefeild veinte y nueve Diziembre
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5880_output_33.png,de afin deque la paguen puesto que cumple este dia el plazo asig-
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5885_output_01.png,Veinte maravedis.
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5874_output_12.png,cunia Leyes del entrego su prueva enga-
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5868_output_01.png,Veinte maravedis.
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5892_output_24.png,Burum
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5884_output_02.png,Dn. Diego Duff
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5876_output_42.png,los daños perjuicios cambios y recambios seguidos y que se causaren seran
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5900_output_20.png,chelines exterlinas al cambio que seran negociadas en Londres
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5878_output_09.png,ao.
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5876_output_09.png,Dn. Diego Duff
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5889_output_18.png,Eduardo Molffi ausente el que inteligenciado de los
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5889_output_19.png,"efectos de este protesto, expuso por la representaci-"
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5884_output_25.png,ala orden delos Sres. tapin Padre e hijo valor en Cuenta Pruan diez de Enero
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5887_output_13.png,la citada letra a Dn. Pedro Despontes socio de dha Compañia
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5891_output_19.png,vezinos de Cadiz =
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5878_output_05.png,TRES.
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5900_output_27.png,Londres valor en cuenta Exon Vt retro = Waymouth Hermos.=
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5884_output_23.png,La primera aceptada en casa de los Sres. Lecuteun Despontes y Compañia de Cad-
